id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-rada-00004211,AP-000011,SEG-000011,AP-000011-04,2024-04,2024-04-12,2024-04-12,274.10,274.10,Pago,Debito,Auto,Bom
PG-rada-00004212,AP-000012,SEG-000012,AP-000012-04,2024-04,2024-04-15,2024-04-18,786.09,786.09,Pago,Boleto,Empresarial,Medio
PG-rada-00004213,AP-000013,SEG-000013,AP-000013-04,2024-04,2024-04-25,2024-04-27,160.75,160.75,Pago,Debito,Residencial,Bom
PG-rada-00004214,AP-000014,SEG-000014,AP-000014-04,2024-04,2024-04-25,2024-04-25,172.86,172.86,Pago,Boleto,Residencial,Bom
PG-rada-00004215,AP-000015,SEG-000015,AP-000015-04,2024-04,2024-04-25,2024-04-25,689.14,689.14,Pago,Debito,Saude,Bom
PG-rada-00004216,AP-000016,SEG-000016,AP-000016-04,2024-04,2024-04-18,2024-04-19,937.96,937.96,Pago,Cartao,Vida,Bom
PG-rada-00004217,AP-000017,SEG-000017,AP-000017-04,2024-04,2024-04-08,,0.00,915.87,Inadimplente,Cartao,Residencial,Bom
PG-rada-00004218,AP-000018,SEG-000018,AP-000018-04,2024-04,2024-04-20,,0.00,530.21,Inadimplente,Debito,Auto,Ruim
PG-rada-00004219,AP-000019,SEG-000019,AP-000019-04,2024-04,2024-04-12,2024-04-12,877.73,877.73,Pago,Boleto,Vida,Bom
PG-rada-00004220,AP-000020,SEG-000020,AP-000020-04,2024-04,2024-04-15,2024-04-15,447.87,447.87,Pago,Boleto,Residencial,Bom
PG-rada-00004221,AP-000021,SEG-000021,AP-000021-04,2024-04,2024-04-15,2024-04-15,655.15,655.15,Pago,Boleto,Vida,Medio
PG-rada-00004222,AP-000022,SEG-000022,AP-000022-04,2024-04,2024-04-10,2024-04-10,974.06,974.06,Pago,Boleto,Auto,Bom
PG-rada-00004223,AP-000023,SEG-000023,AP-000023-04,2024-04,2024-04-05,2024-04-17,449.84,449.84,Pago,Debito,Vida,Medio
PG-rada-00004224,AP-000024,SEG-000024,AP-000024-04,2024-04,2024-04-08,2024-04-11,195.53,195.53,Pago,Boleto,Vida,Medio
PG-rada-00004225,AP-000025,SEG-000025,AP-000025-04,2024-04,2024-04-10,2024-04-10,442.37,442.37,Pago,Debito,Auto,Bom
PG-rada-00004226,AP-000026,SEG-000026,AP-000026-04,2024-04,2024-04-18,2024-04-25,147.47,147.47,Pago,Boleto,Vida,Medio
PG-rada-00004227,AP-000027,SEG-000027,AP-000027-04,2024-04,2024-04-08,2024-04-20,944.66,944.66,Pago,Boleto,Auto,Medio
PG-rada-00004228,AP-000028,SEG-000028,AP-000028-04,2024-04,2024-04-12,,0.00,436.64,Inadimplente,Boleto,Residencial,Bom
PG-rada-00004229,AP-000029,SEG-000029,AP-000029-04,2024-04,2024-04-25,2024-04-25,447.58,447.58,Pago,Boleto,Residencial,Bom
PG-rada-00004230,AP-000030,SEG-000030,AP-000030-04,2024-04,2024-04-25,2024-05-07,139.50,139.50,Pago,Boleto,Vida,Medio
PG-rada-00004231,AP-000031,SEG-000031,AP-000031-04,2024-04,2024-04-05,2024-04-05,532.35,532.35,Pago,Debito,Empresarial,Ruim
PG-rada-00004232,AP-000032,SEG-000032,AP-000032-04,2024-04,2024-04-15,2024-04-15,375.14,375.14,Pago,Cartao,Saude,Bom
PG-rada-00004233,AP-000033,SEG-000033,AP-000033-04,2024-04,2024-04-20,2024-04-20,781.83,781.83,Pago,Debito,Auto,Bom
PG-rada-00004234,AP-000034,SEG-000034,AP-000034-04,2024-04,2024-04-05,2024-04-05,289.88,289.88,Pago,Cartao,Residencial,Ruim
PG-rada-00004235,AP-000035,SEG-000035,AP-000035-04,2024-04,2024-04-20,2024-04-20,418.19,418.19,Pago,Debito,Residencial,Bom
PG-rada-00004236,AP-000036,SEG-000036,AP-000036-04,2024-04,2024-04-05,2024-04-05,321.55,321.55,Pago,Debito,Saude,Bom
PG-rada-00004237,AP-000037,SEG-000037,AP-000037-04,2024-04,2024-04-08,2024-04-08,851.57,851.57,Pago,Cartao,Vida,Bom
PG-rada-00004238,AP-000038,SEG-000038,AP-000038-04,2024-04,2024-04-12,2024-04-12,725.35,725.35,Pago,Boleto,Vida,Bom
PG-rada-00004239,AP-000039,SEG-000039,AP-000039-04,2024-04,2024-04-25,2024-04-25,818.37,818.37,Pago,Boleto,Residencial,Ruim
PG-rada-00004240,AP-000040,SEG-000040,AP-000040-04,2024-04,2024-04-10,2024-04-10,837.98,837.98,Pago,Cartao,Auto,Bom
PG-rada-00004241,AP-000041,SEG-000041,AP-000041-04,2024-04,2024-04-25,2024-04-25,842.08,842.08,Pago,Boleto,Saude,Bom
PG-rada-00004242,AP-000042,SEG-000042,AP-000042-04,2024-04,2024-04-18,2024-04-18,274.14,274.14,Pago,Boleto,Auto,Bom
PG-rada-00004243,AP-000043,SEG-000043,AP-000043-04,2024-04,2024-04-15,2024-04-18,365.26,365.26,Pago,Cartao,Vida,Medio
PG-rada-00004244,AP-000044,SEG-000044,AP-000044-04,2024-04,2024-04-25,2024-04-25,971.29,971.29,Pago,Cartao,Residencial,Bom
PG-rada-00004245,AP-000045,SEG-000045,AP-000045-04,2024-04,2024-04-05,,0.00,426.73,Inadimplente,Boleto,Vida,Ruim
PG-rada-00004246,AP-000046,SEG-000046,AP-000046-04,2024-04,2024-04-08,2024-04-08,909.14,909.14,Pago,Boleto,Saude,Medio
PG-rada-00004247,AP-000047,SEG-000047,AP-000047-04,2024-04,2024-04-08,2024-04-08,910.72,910.72,Pago,Debito,Auto,Bom
PG-rada-00004248,AP-000048,SEG-000048,AP-000048-04,2024-04,2024-04-15,2024-04-18,442.35,442.35,Pago,Boleto,Auto,Medio
PG-rada-00004249,AP-000049,SEG-000049,AP-000049-04,2024-04,2024-04-12,2024-04-19,258.37,258.37,Pago,Cartao,Vida,Ruim
PG-rada-00004250,AP-000050,SEG-000050,AP-000050-04,2024-04,2024-04-18,2024-04-18,521.21,521.21,Pago,Boleto,Empresarial,Medio
PG-rada-00004251,AP-000051,SEG-000051,AP-000051-04,2024-04,2024-04-10,2024-04-10,748.93,748.93,Pago,Boleto,Residencial,Bom
PG-rada-00004252,AP-000052,SEG-000052,AP-000052-04,2024-04,2024-04-20,2024-04-20,873.73,873.73,Pago,Cartao,Auto,Bom
PG-rada-00004253,AP-000053,SEG-000053,AP-000053-04,2024-04,2024-04-25,2024-04-25,151.89,151.89,Pago,Boleto,Saude,Bom
PG-rada-00004254,AP-000054,SEG-000054,AP-000054-04,2024-04,2024-04-20,2024-04-20,881.79,881.79,Pago,Cartao,Vida,Bom
PG-rada-00004255,AP-000055,SEG-000055,AP-000055-04,2024-04,2024-04-12,,0.00,407.49,Inadimplente,Cartao,Empresarial,Medio
PG-rada-00004256,AP-000056,SEG-000056,AP-000056-04,2024-04,2024-04-25,2024-04-25,274.18,274.18,Pago,Boleto,Residencial,Bom
PG-rada-00004257,AP-000057,SEG-000057,AP-000057-04,2024-04,2024-04-18,2024-04-18,468.90,468.90,Pago,Boleto,Vida,Bom
PG-rada-00004258,AP-000058,SEG-000058,AP-000058-04,2024-04,2024-04-15,2024-04-16,283.81,283.81,Pago,Debito,Vida,Bom
PG-rada-00004259,AP-000059,SEG-000059,AP-000059-04,2024-04,2024-04-10,2024-04-10,152.05,152.05,Pago,Boleto,Auto,Bom
PG-rada-00004260,AP-000060,SEG-000060,AP-000060-04,2024-04,2024-04-25,2024-04-25,138.86,138.86,Pago,Debito,Auto,Bom
PG-rada-00004261,AP-000061,SEG-000061,AP-000061-04,2024-04,2024-04-18,2024-04-18,122.27,122.27,Pago,Boleto,Auto,Bom
PG-rada-00004262,AP-000062,SEG-000062,AP-000062-04,2024-04,2024-04-15,2024-04-18,769.87,769.87,Pago,Debito,Auto,Medio
PG-rada-00004263,AP-000063,SEG-000063,AP-000063-04,2024-04,2024-04-12,2024-05-10,168.24,168.24,Pago,Boleto,Residencial,Ruim
PG-rada-00004264,AP-000064,SEG-000064,AP-000064-04,2024-04,2024-04-05,2024-04-05,179.77,179.77,Pago,Debito,Auto,Bom
PG-rada-00004265,AP-000065,SEG-000065,AP-000065-04,2024-04,2024-04-10,2024-04-10,187.97,187.97,Pago,Boleto,Vida,Medio
PG-rada-00004266,AP-000066,SEG-000066,AP-000066-04,2024-04,2024-04-18,2024-04-18,715.47,715.47,Pago,Boleto,Auto,Medio
PG-rada-00004267,AP-000067,SEG-000067,AP-000067-04,2024-04,2024-04-20,2024-04-22,722.38,722.38,Pago,Cartao,Residencial,Bom
PG-rada-00004268,AP-000068,SEG-000068,AP-000068-04,2024-04,2024-04-18,2024-04-18,374.52,374.52,Pago,Cartao,Auto,Bom
PG-rada-00004269,AP-000069,SEG-000069,AP-000069-04,2024-04,2024-04-05,2024-04-12,323.76,323.76,Pago,Cartao,Saude,Medio
PG-rada-00004270,AP-000070,SEG-000070,AP-000070-04,2024-04,2024-04-12,2024-04-12,195.34,195.34,Pago,Boleto,Vida,Medio
PG-rada-00004271,AP-000071,SEG-000071,AP-000071-04,2024-04,2024-04-12,2024-04-12,656.25,656.25,Pago,Cartao,Saude,Bom
PG-rada-00004272,AP-000072,SEG-000072,AP-000072-04,2024-04,2024-04-15,2024-04-15,513.85,513.85,Pago,Cartao,Vida,Bom
PG-rada-00004273,AP-000073,SEG-000073,AP-000073-04,2024-04,2024-04-10,2024-04-10,525.94,525.94,Pago,Debito,Auto,Ruim
PG-rada-00004274,AP-000074,SEG-000074,AP-000074-04,2024-04,2024-04-12,2024-04-15,603.47,603.47,Pago,Boleto,Vida,Medio
PG-rada-00004275,AP-000075,SEG-000075,AP-000075-04,2024-04,2024-04-10,2024-04-10,923.01,923.01,Pago,Cartao,Empresarial,Bom
PG-rada-00004276,AP-000076,SEG-000076,AP-000076-04,2024-04,2024-04-15,2024-04-15,977.48,977.48,Pago,Boleto,Vida,Medio
PG-rada-00004277,AP-000077,SEG-000077,AP-000077-04,2024-04,2024-04-15,2024-04-15,598.55,598.55,Pago,Debito,Vida,Medio
PG-rada-00004278,AP-000078,SEG-000078,AP-000078-04,2024-04,2024-04-12,2024-04-12,258.92,258.92,Pago,Debito,Auto,Bom
PG-rada-00004279,AP-000079,SEG-000079,AP-000079-04,2024-04,2024-04-08,2024-04-08,463.09,463.09,Pago,Cartao,Residencial,Bom
PG-rada-00004280,AP-000080,SEG-000080,AP-000080-04,2024-04,2024-04-05,,0.00,192.50,Inadimplente,Boleto,Auto,Medio
PG-rada-00004281,AP-000081,SEG-000081,AP-000081-04,2024-04,2024-04-25,2024-04-25,154.54,154.54,Pago,Debito,Saude,Bom
PG-rada-00004282,AP-000082,SEG-000082,AP-000082-04,2024-04,2024-04-10,2024-04-10,242.22,242.22,Pago,Debito,Vida,Medio
PG-rada-00004283,AP-000083,SEG-000083,AP-000083-04,2024-04,2024-04-10,2024-04-10,925.67,925.67,Pago,Debito,Residencial,Bom
PG-rada-00004284,AP-000084,SEG-000084,AP-000084-04,2024-04,2024-04-05,2024-04-05,493.19,493.19,Pago,Debito,Auto,Bom
PG-rada-00004285,AP-000085,SEG-000085,AP-000085-04,2024-04,2024-04-12,2024-04-14,220.49,220.49,Pago,Boleto,Auto,Bom
PG-rada-00004286,AP-000086,SEG-000086,AP-000086-04,2024-04,2024-04-20,2024-04-20,275.34,275.34,Pago,Cartao,Residencial,Bom
PG-rada-00004287,AP-000087,SEG-000087,AP-000087-04,2024-04,2024-04-25,2024-04-26,633.42,633.42,Pago,Debito,Auto,Bom
PG-rada-00004288,AP-000088,SEG-000088,AP-000088-04,2024-04,2024-04-18,,0.00,884.66,Inadimplente,Cartao,Auto,Medio
PG-rada-00004289,AP-000089,SEG-000089,AP-000089-04,2024-04,2024-04-20,2024-04-20,650.89,650.89,Pago,Debito,Vida,Bom
PG-rada-00004290,AP-000090,SEG-000090,AP-000090-04,2024-04,2024-04-08,2024-04-08,815.40,815.40,Pago,Debito,Auto,Bom
PG-rada-00004291,AP-000091,SEG-000091,AP-000091-04,2024-04,2024-04-25,2024-04-25,334.84,334.84,Pago,Boleto,Vida,Bom
PG-rada-00004292,AP-000092,SEG-000092,AP-000092-04,2024-04,2024-04-15,2024-04-16,147.37,147.37,Pago,Boleto,Residencial,Bom
PG-rada-00004293,AP-000093,SEG-000093,AP-000093-04,2024-04,2024-04-20,2024-04-20,781.39,781.39,Pago,Debito,Auto,Bom
PG-rada-00004294,AP-000094,SEG-000094,AP-000094-04,2024-04,2024-04-15,2024-04-27,565.83,565.83,Pago,Boleto,Auto,Medio
PG-rada-00004295,AP-000095,SEG-000095,AP-000095-04,2024-04,2024-04-18,2024-04-21,335.19,335.19,Pago,Boleto,Vida,Medio
PG-rada-00004296,AP-000096,SEG-000096,AP-000096-04,2024-04,2024-04-20,2024-04-27,810.39,810.39,Pago,Boleto,Saude,Medio
PG-rada-00004297,AP-000097,SEG-000097,AP-000097-04,2024-04,2024-04-18,2024-04-18,175.62,175.62,Pago,Cartao,Auto,Bom
PG-rada-00004298,AP-000098,SEG-000098,AP-000098-04,2024-04,2024-04-25,2024-04-25,407.83,407.83,Pago,Debito,Auto,Bom
PG-rada-00004299,AP-000099,SEG-000099,AP-000099-04,2024-04,2024-04-25,2024-04-25,614.90,614.90,Pago,Debito,Residencial,Medio
PG-rada-00004300,AP-000100,SEG-000100,AP-000100-04,2024-04,2024-04-18,2024-04-18,731.92,731.92,Pago,Boleto,Auto,Ruim
PG-rada-00004301,AP-000101,SEG-000101,AP-000101-04,2024-04,2024-04-12,2024-04-15,960.80,960.80,Pago,Debito,Auto,Medio
PG-rada-00004302,AP-000102,SEG-000102,AP-000102-04,2024-04,2024-04-25,2024-05-07,635.66,635.66,Pago,Debito,Saude,Medio
PG-rada-00004303,AP-000103,SEG-000103,AP-000103-04,2024-04,2024-04-12,2024-04-19,566.79,566.79,Pago,Boleto,Vida,Ruim
PG-rada-00004304,AP-000104,SEG-000104,AP-000104-04,2024-04,2024-04-08,2024-04-23,227.55,227.55,Pago,Boleto,Auto,Ruim
PG-rada-00004305,AP-000105,SEG-000105,AP-000105-04,2024-04,2024-04-20,2024-05-02,913.87,913.87,Pago,Debito,Residencial,Medio
PG-rada-00004306,AP-000106,SEG-000106,AP-000106-04,2024-04,2024-04-20,2024-05-02,256.90,256.90,Pago,Debito,Residencial,Medio
PG-rada-00004307,AP-000107,SEG-000107,AP-000107-04,2024-04,2024-04-12,2024-04-12,923.17,923.17,Pago,Cartao,Vida,Bom
PG-rada-00004308,AP-000108,SEG-000108,AP-000108-04,2024-04,2024-04-10,2024-04-10,485.30,485.30,Pago,Boleto,Auto,Bom
PG-rada-00004309,AP-000109,SEG-000109,AP-000109-04,2024-04,2024-04-18,2024-04-18,316.70,316.70,Pago,Cartao,Residencial,Bom
PG-rada-00004310,AP-000110,SEG-000110,AP-000110-04,2024-04,2024-04-25,2024-05-02,572.57,572.57,Pago,Boleto,Residencial,Ruim
PG-rada-00004311,AP-000111,SEG-000111,AP-000111-04,2024-04,2024-04-18,2024-04-21,418.38,418.38,Pago,Boleto,Vida,Medio
PG-rada-00004312,AP-000112,SEG-000112,AP-000112-04,2024-04,2024-04-25,2024-04-25,832.93,832.93,Pago,Debito,Auto,Bom
PG-rada-00004313,AP-000113,SEG-000113,AP-000113-04,2024-04,2024-04-12,,411.03,679.20,Inadimplente,Cartao,Saude,Medio
PG-rada-00004314,AP-000114,SEG-000114,AP-000114-04,2024-04,2024-04-12,2024-04-12,431.42,431.42,Pago,Boleto,Auto,Medio
PG-rada-00004315,AP-000115,SEG-000115,AP-000115-04,2024-04,2024-04-20,2024-04-20,247.67,247.67,Pago,Debito,Vida,Bom
PG-rada-00004316,AP-000116,SEG-000116,AP-000116-04,2024-04,2024-04-25,2024-04-25,558.88,558.88,Pago,Boleto,Saude,Bom
PG-rada-00004317,AP-000117,SEG-000117,AP-000117-04,2024-04,2024-04-20,2024-04-20,644.23,644.23,Pago,Debito,Auto,Bom
PG-rada-00004318,AP-000118,SEG-000118,AP-000118-04,2024-04,2024-04-25,2024-04-26,574.84,574.84,Pago,Boleto,Auto,Bom
PG-rada-00004319,AP-000119,SEG-000119,AP-000119-04,2024-04,2024-04-18,2024-04-18,180.05,180.05,Pago,Cartao,Empresarial,Ruim
PG-rada-00004320,AP-000120,SEG-000120,AP-000120-04,2024-04,2024-04-08,2024-04-15,534.77,534.77,Pago,Debito,Vida,Medio
PG-rada-00004321,AP-000121,SEG-000121,AP-000121-04,2024-04,2024-04-10,2024-04-10,899.73,899.73,Pago,Debito,Auto,Bom
PG-rada-00004322,AP-000122,SEG-000122,AP-000122-04,2024-04,2024-04-18,2024-04-18,531.18,531.18,Pago,Debito,Residencial,Bom
PG-rada-00004323,AP-000123,SEG-000123,AP-000123-04,2024-04,2024-04-15,2024-04-15,228.13,228.13,Pago,Debito,Auto,Bom
PG-rada-00004324,AP-000124,SEG-000124,AP-000124-04,2024-04,2024-04-10,2024-04-17,678.06,678.06,Pago,Boleto,Auto,Ruim
PG-rada-00004325,AP-000125,SEG-000125,AP-000125-04,2024-04,2024-04-15,2024-04-15,634.56,634.56,Pago,Boleto,Saude,Bom
PG-rada-00004326,AP-000126,SEG-000126,AP-000126-04,2024-04,2024-04-05,2024-04-20,236.33,236.33,Pago,Boleto,Vida,Ruim
PG-rada-00004327,AP-000127,SEG-000127,AP-000127-04,2024-04,2024-04-15,2024-04-15,333.65,333.65,Pago,Debito,Auto,Bom
PG-rada-00004328,AP-000128,SEG-000128,AP-000128-04,2024-04,2024-04-25,2024-05-10,412.88,412.88,Pago,Boleto,Vida,Ruim
PG-rada-00004329,AP-000129,SEG-000129,AP-000129-04,2024-04,2024-04-10,,0.00,713.70,Inadimplente,Cartao,Vida,Medio
PG-rada-00004330,AP-000130,SEG-000130,AP-000130-04,2024-04,2024-04-08,2024-04-08,555.12,555.12,Pago,Cartao,Residencial,Bom
PG-rada-00004331,AP-000131,SEG-000131,AP-000131-04,2024-04,2024-04-12,2024-04-13,765.99,765.99,Pago,Boleto,Saude,Bom
PG-rada-00004332,AP-000132,SEG-000132,AP-000132-04,2024-04,2024-04-10,2024-04-17,652.37,652.37,Pago,Debito,Auto,Medio
PG-rada-00004333,AP-000133,SEG-000133,AP-000133-04,2024-04,2024-04-10,2024-05-08,423.00,423.00,Pago,Debito,Residencial,Ruim
PG-rada-00004334,AP-000134,SEG-000134,AP-000134-04,2024-04,2024-04-18,2024-04-18,587.45,587.45,Pago,Debito,Auto,Medio
PG-rada-00004335,AP-000135,SEG-000135,AP-000135-04,2024-04,2024-04-05,2024-04-05,386.44,386.44,Pago,Debito,Vida,Ruim
PG-rada-00004336,AP-000136,SEG-000136,AP-000136-04,2024-04,2024-04-10,2024-04-22,886.98,886.98,Pago,Boleto,Auto,Medio
PG-rada-00004337,AP-000137,SEG-000137,AP-000137-04,2024-04,2024-04-20,,0.00,209.08,Inadimplente,Debito,Empresarial,Medio
PG-rada-00004338,AP-000138,SEG-000138,AP-000138-04,2024-04,2024-04-10,2024-04-13,532.66,532.66,Pago,Debito,Vida,Medio
PG-rada-00004339,AP-000139,SEG-000139,AP-000139-04,2024-04,2024-04-25,2024-04-27,884.26,884.26,Pago,Cartao,Auto,Bom
PG-rada-00004340,AP-000140,SEG-000140,AP-000140-04,2024-04,2024-04-05,2024-04-05,165.47,165.47,Pago,Debito,Vida,Bom
PG-rada-00004341,AP-000141,SEG-000141,AP-000141-04,2024-04,2024-04-18,2024-04-22,691.22,691.22,Pago,Boleto,Residencial,Bom
PG-rada-00004342,AP-000142,SEG-000142,AP-000142-04,2024-04,2024-04-10,,0.00,588.97,Inadimplente,Boleto,Vida,Medio
PG-rada-00004343,AP-000143,SEG-000143,AP-000143-04,2024-04,2024-04-25,2024-04-25,795.85,795.85,Pago,Boleto,Auto,Bom
PG-rada-00004344,AP-000144,SEG-000144,AP-000144-04,2024-04,2024-04-12,2024-04-12,608.20,608.20,Pago,Cartao,Vida,Bom
PG-rada-00004345,AP-000145,SEG-000145,AP-000145-04,2024-04,2024-04-10,2024-04-10,429.43,429.43,Pago,Cartao,Auto,Medio
PG-rada-00004346,AP-000146,SEG-000146,AP-000146-04,2024-04,2024-04-12,2024-04-12,903.21,903.21,Pago,Boleto,Auto,Bom
PG-rada-00004347,AP-000147,SEG-000147,AP-000147-04,2024-04,2024-04-15,2024-04-15,842.83,842.83,Pago,Debito,Auto,Bom
PG-rada-00004348,AP-000148,SEG-000148,AP-000148-04,2024-04,2024-04-10,2024-04-10,830.73,830.73,Pago,Debito,Saude,Bom
PG-rada-00004349,AP-000149,SEG-000149,AP-000149-04,2024-04,2024-04-20,2024-04-21,735.71,735.71,Pago,Boleto,Auto,Bom
PG-rada-00004350,AP-000150,SEG-000150,AP-000150-04,2024-04,2024-04-08,2024-04-15,641.58,641.58,Pago,Cartao,Saude,Medio
PG-rada-00004351,AP-000151,SEG-000151,AP-000151-04,2024-04,2024-04-20,2024-04-20,387.69,387.69,Pago,Boleto,Auto,Medio
PG-rada-00004352,AP-000152,SEG-000152,AP-000152-04,2024-04,2024-04-18,2024-04-25,195.94,195.94,Pago,Boleto,Residencial,Ruim
PG-rada-00004353,AP-000153,SEG-000153,AP-000153-04,2024-04,2024-04-05,2024-04-05,824.49,824.49,Pago,Debito,Vida,Bom
PG-rada-00004354,AP-000154,SEG-000154,AP-000154-04,2024-04,2024-04-12,2024-04-12,204.97,204.97,Pago,Boleto,Vida,Medio
PG-rada-00004355,AP-000155,SEG-000155,AP-000155-04,2024-04,2024-04-10,2024-04-10,868.76,868.76,Pago,Debito,Vida,Bom
PG-rada-00004356,AP-000156,SEG-000156,AP-000156-04,2024-04,2024-04-12,2024-04-16,330.24,330.24,Pago,Cartao,Vida,Bom
PG-rada-00004357,AP-000157,SEG-000157,AP-000157-04,2024-04,2024-04-05,2024-04-05,679.81,679.81,Pago,Cartao,Auto,Medio
PG-rada-00004358,AP-000158,SEG-000158,AP-000158-04,2024-04,2024-04-10,2024-04-10,685.81,685.81,Pago,Debito,Auto,Medio
PG-rada-00004359,AP-000159,SEG-000159,AP-000159-04,2024-04,2024-04-08,2024-04-09,532.72,532.72,Pago,Boleto,Vida,Bom
PG-rada-00004360,AP-000160,SEG-000160,AP-000160-04,2024-04,2024-04-05,2024-04-05,262.63,262.63,Pago,Debito,Vida,Bom
PG-rada-00004361,AP-000161,SEG-000161,AP-000161-04,2024-04,2024-04-12,2024-04-12,497.64,497.64,Pago,Debito,Residencial,Medio
PG-rada-00004362,AP-000162,SEG-000162,AP-000162-04,2024-04,2024-04-25,2024-05-10,265.67,265.67,Pago,Boleto,Saude,Ruim
PG-rada-00004363,AP-000163,SEG-000163,AP-000163-04,2024-04,2024-04-20,2024-04-20,481.45,481.45,Pago,Boleto,Saude,Bom
PG-rada-00004364,AP-000164,SEG-000164,AP-000164-04,2024-04,2024-04-20,2024-04-20,728.80,728.80,Pago,Boleto,Auto,Bom
PG-rada-00004365,AP-000165,SEG-000165,AP-000165-04,2024-04,2024-04-20,,0.00,627.12,Inadimplente,Boleto,Auto,Medio
PG-rada-00004366,AP-000166,SEG-000166,AP-000166-04,2024-04,2024-04-15,2024-04-15,829.05,829.05,Pago,Cartao,Auto,Medio
PG-rada-00004367,AP-000167,SEG-000167,AP-000167-04,2024-04,2024-04-18,2024-04-18,294.54,294.54,Pago,Debito,Residencial,Ruim
PG-rada-00004368,AP-000168,SEG-000168,AP-000168-04,2024-04,2024-04-12,2024-04-12,450.69,450.69,Pago,Boleto,Residencial,Ruim
PG-rada-00004369,AP-000169,SEG-000169,AP-000169-04,2024-04,2024-04-12,2024-04-13,496.88,496.88,Pago,Boleto,Saude,Bom
PG-rada-00004370,AP-000170,SEG-000170,AP-000170-04,2024-04,2024-04-12,2024-04-12,278.99,278.99,Pago,Boleto,Saude,Bom
PG-rada-00004371,AP-000171,SEG-000171,AP-000171-04,2024-04,2024-04-20,2024-04-20,747.09,747.09,Pago,Debito,Vida,Bom
PG-rada-00004372,AP-000172,SEG-000172,AP-000172-04,2024-04,2024-04-12,2024-04-12,725.37,725.37,Pago,Debito,Saude,Bom
PG-rada-00004373,AP-000173,SEG-000173,AP-000173-04,2024-04,2024-04-10,2024-04-10,969.47,969.47,Pago,Cartao,Auto,Ruim
PG-rada-00004374,AP-000174,SEG-000174,AP-000174-04,2024-04,2024-04-12,2024-04-12,273.94,273.94,Pago,Debito,Auto,Bom
PG-rada-00004375,AP-000175,SEG-000175,AP-000175-04,2024-04,2024-04-12,,0.00,315.94,Inadimplente,Boleto,Residencial,Medio
PG-rada-00004376,AP-000176,SEG-000176,AP-000176-04,2024-04,2024-04-05,2024-04-05,535.01,535.01,Pago,Debito,Residencial,Bom
PG-rada-00004377,AP-000177,SEG-000177,AP-000177-04,2024-04,2024-04-15,2024-04-15,502.04,502.04,Pago,Cartao,Saude,Bom
PG-rada-00004378,AP-000178,SEG-000178,AP-000178-04,2024-04,2024-04-18,2024-04-18,338.91,338.91,Pago,Boleto,Auto,Bom
PG-rada-00004379,AP-000179,SEG-000179,AP-000179-04,2024-04,2024-04-10,2024-04-10,188.45,188.45,Pago,Boleto,Auto,Bom
PG-rada-00004380,AP-000180,SEG-000180,AP-000180-04,2024-04,2024-04-10,2024-04-10,666.65,666.65,Pago,Cartao,Auto,Bom
PG-rada-00004381,AP-000181,SEG-000181,AP-000181-04,2024-04,2024-04-25,2024-04-25,434.03,434.03,Pago,Boleto,Vida,Bom
PG-rada-00004382,AP-000182,SEG-000182,AP-000182-04,2024-04,2024-04-12,2024-04-19,698.09,698.09,Pago,Boleto,Residencial,Medio
PG-rada-00004383,AP-000183,SEG-000183,AP-000183-04,2024-04,2024-04-05,2024-04-05,634.23,634.23,Pago,Boleto,Saude,Bom
PG-rada-00004384,AP-000184,SEG-000184,AP-000184-04,2024-04,2024-04-08,2024-04-09,570.94,570.94,Pago,Boleto,Vida,Bom
PG-rada-00004385,AP-000185,SEG-000185,AP-000185-04,2024-04,2024-04-15,2024-04-30,190.01,190.01,Pago,Boleto,Empresarial,Ruim
PG-rada-00004386,AP-000186,SEG-000186,AP-000186-04,2024-04,2024-04-12,2024-04-12,941.44,941.44,Pago,Boleto,Residencial,Ruim
PG-rada-00004387,AP-000187,SEG-000187,AP-000187-04,2024-04,2024-04-15,,0.00,820.33,Inadimplente,Debito,Vida,Ruim
PG-rada-00004388,AP-000188,SEG-000188,AP-000188-04,2024-04,2024-04-18,2024-04-18,694.71,694.71,Pago,Cartao,Empresarial,Medio
PG-rada-00004389,AP-000189,SEG-000189,AP-000189-04,2024-04,2024-04-18,2024-04-18,871.28,871.28,Pago,Boleto,Empresarial,Bom
PG-rada-00004390,AP-000190,SEG-000190,AP-000190-04,2024-04,2024-04-08,2024-04-08,750.52,750.52,Pago,Debito,Auto,Bom
PG-rada-00004391,AP-000191,SEG-000191,AP-000191-04,2024-04,2024-04-15,2024-04-15,242.38,242.38,Pago,Debito,Auto,Bom
PG-rada-00004392,AP-000192,SEG-000192,AP-000192-04,2024-04,2024-04-25,2024-04-25,673.72,673.72,Pago,Boleto,Residencial,Bom
PG-rada-00004393,AP-000193,SEG-000193,AP-000193-04,2024-04,2024-04-25,2024-05-10,545.58,545.58,Pago,Boleto,Saude,Ruim
PG-rada-00004394,AP-000194,SEG-000194,AP-000194-04,2024-04,2024-04-12,2024-04-12,529.88,529.88,Pago,Cartao,Residencial,Medio
PG-rada-00004395,AP-000195,SEG-000195,AP-000195-04,2024-04,2024-04-08,,0.00,162.12,Inadimplente,Boleto,Auto,Medio
