id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-leto-00008348,AP-001148,SEG-001148,AP-001148-05,2024-05,2024-05-25,,0.00,507.12,Inadimplente,Boleto,Saude,Ruim
PG-leto-00008349,AP-001149,SEG-001149,AP-001149-05,2024-05,2024-05-12,,0.00,819.04,Inadimplente,Boleto,Residencial,Ruim
PG-leto-00008350,AP-001150,SEG-001150,AP-001150-05,2024-05,2024-05-20,2024-05-20,747.21,747.21,Pago,Boleto,Residencial,Bom
PG-leto-00008351,AP-001151,SEG-001151,AP-001151-05,2024-05,2024-05-18,2024-05-18,629.94,629.94,Pago,Cartao,Empresarial,Bom
PG-leto-00008352,AP-001152,SEG-001152,AP-001152-05,2024-05,2024-05-05,,0.00,1277.60,Inadimplente,Boleto,Saude,Medio
PG-leto-00008353,AP-001153,SEG-001153,AP-001153-05,2024-05,2024-05-20,2024-05-23,1281.64,1281.64,Pago,Boleto,Residencial,Medio
PG-leto-00008354,AP-001154,SEG-001154,AP-001154-05,2024-05,2024-05-12,,0.00,1184.12,Inadimplente,Boleto,Auto,Medio
PG-leto-00008355,AP-001155,SEG-001155,AP-001155-05,2024-05,2024-05-15,,0.00,216.32,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00008356,AP-001156,SEG-001156,AP-001156-05,2024-05,2024-05-12,2024-05-16,1271.23,1271.23,Pago,Debito,Empresarial,Bom
PG-leto-00008357,AP-001157,SEG-001157,AP-001157-05,2024-05,2024-05-20,2024-05-20,1112.61,1112.61,Pago,Boleto,Empresarial,Medio
PG-leto-00008358,AP-001158,SEG-001158,AP-001158-05,2024-05,2024-05-08,2024-05-15,405.92,405.92,Pago,Cartao,Residencial,Medio
PG-leto-00008359,AP-001159,SEG-001159,AP-001159-05,2024-05,2024-05-20,2024-05-20,1444.48,1444.48,Pago,Boleto,Vida,Bom
PG-leto-00008360,AP-001160,SEG-001160,AP-001160-05,2024-05,2024-05-10,2024-05-17,1433.16,1433.16,Pago,Boleto,Auto,Medio
PG-leto-00008361,AP-001161,SEG-001161,AP-001161-05,2024-05,2024-05-15,2024-05-15,1366.43,1366.43,Pago,Debito,Vida,Bom
PG-leto-00008362,AP-001162,SEG-001162,AP-001162-05,2024-05,2024-05-12,2024-05-14,913.38,913.38,Pago,Debito,Auto,Bom
PG-leto-00008363,AP-001163,SEG-001163,AP-001163-05,2024-05,2024-05-12,2024-05-12,1273.85,1273.85,Pago,Boleto,Auto,Bom
PG-leto-00008364,AP-001164,SEG-001164,AP-001164-05,2024-05,2024-05-05,2024-05-05,1245.45,1245.45,Pago,Cartao,Auto,Bom
PG-leto-00008365,AP-001165,SEG-001165,AP-001165-05,2024-05,2024-05-05,,167.44,749.24,Inadimplente,Boleto,Saude,Ruim
PG-leto-00008366,AP-001166,SEG-001166,AP-001166-05,2024-05,2024-05-18,,0.00,1312.17,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00008367,AP-001167,SEG-001167,AP-001167-05,2024-05,2024-05-05,,0.00,866.70,Inadimplente,Boleto,Vida,Medio
PG-leto-00008368,AP-001168,SEG-001168,AP-001168-05,2024-05,2024-05-25,,181.68,333.36,Inadimplente,Boleto,Saude,Ruim
PG-leto-00008369,AP-001169,SEG-001169,AP-001169-05,2024-05,2024-05-10,2024-05-25,266.78,266.78,Pago,Boleto,Empresarial,Ruim
PG-leto-00008370,AP-001170,SEG-001170,AP-001170-05,2024-05,2024-05-15,2024-05-15,561.91,561.91,Pago,Boleto,Empresarial,Medio
PG-leto-00008371,AP-001171,SEG-001171,AP-001171-05,2024-05,2024-05-25,2024-06-01,1251.18,1251.18,Pago,Boleto,Empresarial,Medio
PG-leto-00008372,AP-001172,SEG-001172,AP-001172-05,2024-05,2024-05-05,2024-05-05,1066.53,1066.53,Pago,Boleto,Auto,Bom
PG-leto-00008373,AP-001173,SEG-001173,AP-001173-05,2024-05,2024-05-05,2024-05-05,1033.28,1033.28,Pago,Cartao,Vida,Bom
PG-leto-00008374,AP-001174,SEG-001174,AP-001174-05,2024-05,2024-05-20,2024-05-23,966.06,966.06,Pago,Boleto,Empresarial,Medio
PG-leto-00008375,AP-001175,SEG-001175,AP-001175-05,2024-05,2024-05-12,2024-05-13,826.88,826.88,Pago,Debito,Empresarial,Bom
PG-leto-00008376,AP-001176,SEG-001176,AP-001176-05,2024-05,2024-05-10,2024-05-25,1357.71,1357.71,Pago,Boleto,Auto,Ruim
PG-leto-00008377,AP-001177,SEG-001177,AP-001177-05,2024-05,2024-05-15,2024-05-19,335.30,335.30,Pago,Debito,Empresarial,Bom
PG-leto-00008378,AP-001178,SEG-001178,AP-001178-05,2024-05,2024-05-10,2024-05-10,1206.04,1206.04,Pago,Debito,Empresarial,Bom
PG-leto-00008379,AP-001179,SEG-001179,AP-001179-05,2024-05,2024-05-10,,0.00,935.75,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00008380,AP-001180,SEG-001180,AP-001180-05,2024-05,2024-05-18,2024-05-22,714.93,714.93,Pago,Boleto,Empresarial,Bom
PG-leto-00008381,AP-001181,SEG-001181,AP-001181-05,2024-05,2024-05-08,2024-05-08,698.73,698.73,Pago,Cartao,Auto,Bom
PG-leto-00008382,AP-001182,SEG-001182,AP-001182-05,2024-05,2024-05-12,2024-05-12,1036.18,1036.18,Pago,Boleto,Auto,Bom
PG-leto-00008383,AP-001183,SEG-001183,AP-001183-05,2024-05,2024-05-20,2024-05-21,462.49,462.49,Pago,Debito,Vida,Bom
PG-leto-00008384,AP-001184,SEG-001184,AP-001184-05,2024-05,2024-05-20,2024-05-20,209.63,209.63,Pago,Debito,Auto,Bom
PG-leto-00008385,AP-001185,SEG-001185,AP-001185-05,2024-05,2024-05-15,2024-05-30,603.61,603.61,Pago,Boleto,Vida,Ruim
PG-leto-00008386,AP-001186,SEG-001186,AP-001186-05,2024-05,2024-05-10,2024-05-10,868.91,868.91,Pago,Cartao,Residencial,Medio
PG-leto-00008387,AP-001187,SEG-001187,AP-001187-05,2024-05,2024-05-18,2024-05-18,1428.01,1428.01,Pago,Debito,Residencial,Bom
PG-leto-00008388,AP-001188,SEG-001188,AP-001188-05,2024-05,2024-05-08,,0.00,1123.08,Inadimplente,Boleto,Auto,Ruim
PG-leto-00008389,AP-001189,SEG-001189,AP-001189-05,2024-05,2024-05-08,,0.00,1006.64,Inadimplente,Debito,Auto,Ruim
PG-leto-00008390,AP-001190,SEG-001190,AP-001190-05,2024-05,2024-05-05,2024-05-08,353.63,353.63,Pago,Cartao,Empresarial,Medio
PG-leto-00008391,AP-001191,SEG-001191,AP-001191-05,2024-05,2024-05-10,2024-05-25,642.68,642.68,Pago,Debito,Saude,Ruim
PG-leto-00008392,AP-001192,SEG-001192,AP-001192-05,2024-05,2024-05-15,2024-05-27,652.39,652.39,Pago,Boleto,Auto,Medio
PG-leto-00008393,AP-001193,SEG-001193,AP-001193-05,2024-05,2024-05-05,2024-05-05,782.87,782.87,Pago,Cartao,Auto,Bom
PG-leto-00008394,AP-001194,SEG-001194,AP-001194-05,2024-05,2024-05-15,2024-05-18,871.52,871.52,Pago,Cartao,Residencial,Medio
PG-leto-00008395,AP-001195,SEG-001195,AP-001195-05,2024-05,2024-05-12,2024-05-19,1063.61,1063.61,Pago,Boleto,Saude,Medio
PG-leto-00008396,AP-001196,SEG-001196,AP-001196-05,2024-05,2024-05-15,2024-05-18,248.78,248.78,Pago,Debito,Auto,Medio
PG-leto-00008397,AP-001197,SEG-001197,AP-001197-05,2024-05,2024-05-12,2024-05-19,442.16,442.16,Pago,Debito,Empresarial,Ruim
PG-leto-00008398,AP-001198,SEG-001198,AP-001198-05,2024-05,2024-05-15,2024-05-15,481.52,481.52,Pago,Cartao,Auto,Medio
PG-leto-00008399,AP-001199,SEG-001199,AP-001199-05,2024-05,2024-05-10,2024-05-10,1448.26,1448.26,Pago,Debito,Empresarial,Ruim
PG-leto-00008400,AP-001200,SEG-001200,AP-001200-05,2024-05,2024-05-25,2024-05-26,628.18,628.18,Pago,Cartao,Vida,Bom
PG-leto-00008401,AP-001201,SEG-001201,AP-001201-05,2024-05,2024-05-25,2024-05-25,1058.91,1058.91,Pago,Boleto,Residencial,Bom
PG-leto-00008402,AP-001202,SEG-001202,AP-001202-05,2024-05,2024-05-15,2024-05-17,1430.13,1430.13,Pago,Cartao,Auto,Bom
PG-leto-00008403,AP-001203,SEG-001203,AP-001203-05,2024-05,2024-05-18,2024-05-25,644.51,644.51,Pago,Boleto,Saude,Ruim
PG-leto-00008404,AP-001204,SEG-001204,AP-001204-05,2024-05,2024-05-05,2024-05-05,607.34,607.34,Pago,Boleto,Vida,Bom
PG-leto-00008405,AP-001205,SEG-001205,AP-001205-05,2024-05,2024-05-20,2024-06-04,298.22,298.22,Pago,Cartao,Empresarial,Ruim
PG-leto-00008406,AP-001206,SEG-001206,AP-001206-05,2024-05,2024-05-25,2024-05-25,379.24,379.24,Pago,Cartao,Auto,Medio
PG-leto-00008407,AP-001207,SEG-001207,AP-001207-05,2024-05,2024-05-15,2024-05-15,743.35,743.35,Pago,Debito,Residencial,Bom
PG-leto-00008408,AP-001208,SEG-001208,AP-001208-05,2024-05,2024-05-12,2024-05-12,998.35,998.35,Pago,Cartao,Saude,Bom
PG-leto-00008409,AP-001209,SEG-001209,AP-001209-05,2024-05,2024-05-18,2024-05-19,305.32,305.32,Pago,Debito,Auto,Bom
PG-leto-00008410,AP-001210,SEG-001210,AP-001210-05,2024-05,2024-05-20,2024-05-20,217.07,217.07,Pago,Cartao,Empresarial,Bom
PG-leto-00008411,AP-001211,SEG-001211,AP-001211-05,2024-05,2024-05-12,,0.00,693.75,Inadimplente,Boleto,Auto,Ruim
PG-leto-00008412,AP-001212,SEG-001212,AP-001212-05,2024-05,2024-05-18,2024-05-18,1012.03,1012.03,Pago,Boleto,Empresarial,Bom
PG-leto-00008413,AP-001213,SEG-001213,AP-001213-05,2024-05,2024-05-15,2024-05-30,214.48,214.48,Pago,Boleto,Empresarial,Ruim
PG-leto-00008414,AP-001214,SEG-001214,AP-001214-05,2024-05,2024-05-20,,0.00,1184.59,Inadimplente,Boleto,Residencial,Ruim
PG-leto-00008415,AP-001215,SEG-001215,AP-001215-05,2024-05,2024-05-12,2024-05-27,1147.82,1147.82,Pago,Boleto,Empresarial,Ruim
PG-leto-00008416,AP-001216,SEG-001216,AP-001216-05,2024-05,2024-05-20,2024-05-20,1364.50,1364.50,Pago,Debito,Auto,Bom
PG-leto-00008417,AP-001217,SEG-001217,AP-001217-05,2024-05,2024-05-25,,727.39,1403.76,Inadimplente,Boleto,Auto,Ruim
PG-leto-00008418,AP-001218,SEG-001218,AP-001218-05,2024-05,2024-05-12,2024-05-16,862.99,862.99,Pago,Boleto,Auto,Bom
PG-leto-00008419,AP-001219,SEG-001219,AP-001219-05,2024-05,2024-05-20,2024-05-20,742.13,742.13,Pago,Boleto,Empresarial,Bom
PG-leto-00008420,AP-001220,SEG-001220,AP-001220-05,2024-05,2024-05-15,,0.00,354.21,Inadimplente,Boleto,Auto,Ruim
PG-leto-00008421,AP-001221,SEG-001221,AP-001221-05,2024-05,2024-05-10,2024-05-13,1052.89,1052.89,Pago,Cartao,Empresarial,Medio
PG-leto-00008422,AP-001222,SEG-001222,AP-001222-05,2024-05,2024-05-10,,454.07,1015.90,Inadimplente,Boleto,Saude,Ruim
PG-leto-00008423,AP-001223,SEG-001223,AP-001223-05,2024-05,2024-05-10,,0.00,1238.70,Inadimplente,Boleto,Residencial,Medio
PG-leto-00008424,AP-001224,SEG-001224,AP-001224-05,2024-05,2024-05-15,2024-05-16,274.56,274.56,Pago,Debito,Saude,Bom
PG-leto-00008425,AP-001225,SEG-001225,AP-001225-05,2024-05,2024-05-05,2024-05-05,331.28,331.28,Pago,Boleto,Empresarial,Medio
PG-leto-00008426,AP-001226,SEG-001226,AP-001226-05,2024-05,2024-05-12,2024-05-12,813.08,813.08,Pago,Debito,Residencial,Bom
PG-leto-00008427,AP-001227,SEG-001227,AP-001227-05,2024-05,2024-05-15,2024-05-30,345.26,345.26,Pago,Boleto,Auto,Ruim
PG-leto-00008428,AP-001228,SEG-001228,AP-001228-05,2024-05,2024-05-10,2024-05-10,973.12,973.12,Pago,Boleto,Residencial,Medio
PG-leto-00008429,AP-001229,SEG-001229,AP-001229-05,2024-05,2024-05-20,2024-05-20,552.89,552.89,Pago,Boleto,Residencial,Medio
PG-leto-00008430,AP-001230,SEG-001230,AP-001230-05,2024-05,2024-05-25,2024-06-06,624.86,624.86,Pago,Debito,Empresarial,Medio
PG-leto-00008431,AP-001231,SEG-001231,AP-001231-05,2024-05,2024-05-18,2024-05-18,1082.53,1082.53,Pago,Boleto,Saude,Medio
PG-leto-00008432,AP-001232,SEG-001232,AP-001232-05,2024-05,2024-05-18,2024-05-18,1116.95,1116.95,Pago,Debito,Auto,Bom
PG-leto-00008433,AP-001233,SEG-001233,AP-001233-05,2024-05,2024-05-25,2024-05-25,1246.20,1246.20,Pago,Debito,Saude,Medio
PG-leto-00008434,AP-001234,SEG-001234,AP-001234-05,2024-05,2024-05-05,2024-05-05,570.89,570.89,Pago,Boleto,Empresarial,Medio
PG-leto-00008435,AP-001235,SEG-001235,AP-001235-05,2024-05,2024-05-18,2024-05-25,1265.72,1265.72,Pago,Boleto,Empresarial,Medio
PG-leto-00008436,AP-001236,SEG-001236,AP-001236-05,2024-05,2024-05-18,2024-06-15,374.94,374.94,Pago,Debito,Vida,Ruim
PG-leto-00008437,AP-001237,SEG-001237,AP-001237-05,2024-05,2024-05-18,2024-05-18,1137.06,1137.06,Pago,Boleto,Residencial,Bom
PG-leto-00008438,AP-001238,SEG-001238,AP-001238-05,2024-05,2024-05-08,2024-05-08,582.15,582.15,Pago,Boleto,Residencial,Medio
PG-leto-00008439,AP-001239,SEG-001239,AP-001239-05,2024-05,2024-05-12,,0.00,1193.14,Inadimplente,Boleto,Residencial,Medio
PG-leto-00008440,AP-001240,SEG-001240,AP-001240-05,2024-05,2024-05-25,,0.00,709.75,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00008441,AP-001241,SEG-001241,AP-001241-05,2024-05,2024-05-12,2024-05-16,1072.94,1072.94,Pago,Debito,Empresarial,Bom
PG-leto-00008442,AP-001242,SEG-001242,AP-001242-05,2024-05,2024-05-05,2024-05-05,312.92,312.92,Pago,Debito,Empresarial,Bom
PG-leto-00008443,AP-001243,SEG-001243,AP-001243-05,2024-05,2024-05-08,2024-05-08,1057.05,1057.05,Pago,Debito,Saude,Bom
PG-leto-00008444,AP-001244,SEG-001244,AP-001244-05,2024-05,2024-05-05,2024-05-05,1406.52,1406.52,Pago,Cartao,Vida,Bom
PG-leto-00008445,AP-001245,SEG-001245,AP-001245-05,2024-05,2024-05-18,2024-05-18,637.87,637.87,Pago,Boleto,Empresarial,Ruim
PG-leto-00008446,AP-001246,SEG-001246,AP-001246-05,2024-05,2024-05-12,2024-05-12,626.03,626.03,Pago,Boleto,Residencial,Ruim
PG-leto-00008447,AP-001247,SEG-001247,AP-001247-05,2024-05,2024-05-15,2024-05-18,776.56,776.56,Pago,Boleto,Empresarial,Medio
PG-leto-00008448,AP-001248,SEG-001248,AP-001248-05,2024-05,2024-05-15,2024-05-27,1225.78,1225.78,Pago,Cartao,Residencial,Medio
PG-leto-00008449,AP-001249,SEG-001249,AP-001249-05,2024-05,2024-05-05,2024-05-05,524.63,524.63,Pago,Boleto,Empresarial,Ruim
PG-leto-00008450,AP-001250,SEG-001250,AP-001250-05,2024-05,2024-05-10,2024-05-10,1088.84,1088.84,Pago,Boleto,Empresarial,Bom
PG-leto-00008451,AP-001251,SEG-001251,AP-001251-05,2024-05,2024-05-10,2024-05-13,517.45,517.45,Pago,Boleto,Auto,Medio
PG-leto-00008452,AP-001252,SEG-001252,AP-001252-05,2024-05,2024-05-25,2024-05-25,1279.38,1279.38,Pago,Boleto,Auto,Bom
PG-leto-00008453,AP-001253,SEG-001253,AP-001253-05,2024-05,2024-05-20,2024-05-27,282.39,282.39,Pago,Cartao,Residencial,Medio
PG-leto-00008454,AP-001254,SEG-001254,AP-001254-05,2024-05,2024-05-08,2024-05-08,1199.53,1199.53,Pago,Boleto,Empresarial,Medio
PG-leto-00008455,AP-001255,SEG-001255,AP-001255-05,2024-05,2024-05-20,2024-05-20,874.57,874.57,Pago,Debito,Residencial,Bom
PG-leto-00008456,AP-001256,SEG-001256,AP-001256-05,2024-05,2024-05-25,2024-05-25,985.66,985.66,Pago,Boleto,Empresarial,Medio
PG-leto-00008457,AP-001257,SEG-001257,AP-001257-05,2024-05,2024-05-05,2024-05-05,534.11,534.11,Pago,Boleto,Auto,Bom
PG-leto-00008458,AP-001258,SEG-001258,AP-001258-05,2024-05,2024-05-08,2024-05-08,965.94,965.94,Pago,Boleto,Residencial,Medio
PG-leto-00008459,AP-001259,SEG-001259,AP-001259-05,2024-05,2024-05-25,2024-05-25,641.76,641.76,Pago,Debito,Auto,Bom
PG-leto-00008460,AP-001260,SEG-001260,AP-001260-05,2024-05,2024-05-20,2024-05-20,1235.87,1235.87,Pago,Boleto,Residencial,Bom
PG-leto-00008461,AP-001261,SEG-001261,AP-001261-05,2024-05,2024-05-18,2024-05-21,477.04,477.04,Pago,Boleto,Empresarial,Medio
PG-leto-00008462,AP-001262,SEG-001262,AP-001262-05,2024-05,2024-05-05,2024-05-05,927.12,927.12,Pago,Cartao,Empresarial,Medio
PG-leto-00008463,AP-001263,SEG-001263,AP-001263-05,2024-05,2024-05-05,2024-05-05,262.76,262.76,Pago,Cartao,Residencial,Medio
PG-leto-00008464,AP-001264,SEG-001264,AP-001264-05,2024-05,2024-05-20,,0.00,547.26,Inadimplente,Boleto,Auto,Ruim
PG-leto-00008465,AP-001265,SEG-001265,AP-001265-05,2024-05,2024-05-18,2024-05-18,1282.72,1282.72,Pago,Debito,Auto,Bom
PG-leto-00008466,AP-001266,SEG-001266,AP-001266-05,2024-05,2024-05-20,2024-05-27,193.42,193.42,Pago,Debito,Auto,Medio
PG-leto-00008467,AP-001267,SEG-001267,AP-001267-05,2024-05,2024-05-25,2024-05-25,666.86,666.86,Pago,Cartao,Residencial,Medio
PG-leto-00008468,AP-001268,SEG-001268,AP-001268-05,2024-05,2024-05-25,2024-05-25,1208.07,1208.07,Pago,Boleto,Residencial,Medio
PG-leto-00008469,AP-001269,SEG-001269,AP-001269-05,2024-05,2024-05-15,2024-05-15,593.16,593.16,Pago,Boleto,Residencial,Medio
PG-leto-00008470,AP-001270,SEG-001270,AP-001270-05,2024-05,2024-05-18,2024-05-18,1436.44,1436.44,Pago,Boleto,Empresarial,Ruim
PG-leto-00008471,AP-001271,SEG-001271,AP-001271-05,2024-05,2024-05-08,2024-05-08,1312.75,1312.75,Pago,Debito,Vida,Medio
PG-leto-00008472,AP-001272,SEG-001272,AP-001272-05,2024-05,2024-05-12,2024-05-19,668.77,668.77,Pago,Boleto,Empresarial,Ruim
PG-leto-00008473,AP-001273,SEG-001273,AP-001273-05,2024-05,2024-05-12,2024-05-19,246.92,246.92,Pago,Boleto,Auto,Ruim
PG-leto-00008474,AP-001274,SEG-001274,AP-001274-05,2024-05,2024-05-25,2024-06-01,1199.91,1199.91,Pago,Debito,Empresarial,Ruim
PG-leto-00008475,AP-001275,SEG-001275,AP-001275-05,2024-05,2024-05-20,2024-05-20,687.51,687.51,Pago,Cartao,Residencial,Medio
PG-leto-00008476,AP-001276,SEG-001276,AP-001276-05,2024-05,2024-05-10,2024-05-10,345.31,345.31,Pago,Cartao,Auto,Medio
PG-leto-00008477,AP-001277,SEG-001277,AP-001277-05,2024-05,2024-05-05,2024-05-12,1157.41,1157.41,Pago,Boleto,Saude,Ruim
PG-leto-00008478,AP-001278,SEG-001278,AP-001278-05,2024-05,2024-05-20,2024-05-20,1211.21,1211.21,Pago,Debito,Auto,Bom
PG-leto-00008479,AP-001279,SEG-001279,AP-001279-05,2024-05,2024-05-18,2024-05-18,601.96,601.96,Pago,Cartao,Auto,Ruim
PG-leto-00008480,AP-001280,SEG-001280,AP-001280-05,2024-05,2024-05-25,2024-05-25,729.95,729.95,Pago,Boleto,Empresarial,Medio
PG-leto-00008481,AP-001281,SEG-001281,AP-001281-05,2024-05,2024-05-25,2024-05-25,529.37,529.37,Pago,Debito,Auto,Medio
PG-leto-00008482,AP-001282,SEG-001282,AP-001282-05,2024-05,2024-05-15,2024-05-30,879.61,879.61,Pago,Cartao,Saude,Ruim
PG-leto-00008483,AP-001283,SEG-001283,AP-001283-05,2024-05,2024-05-25,2024-05-25,604.41,604.41,Pago,Debito,Empresarial,Bom
PG-leto-00008484,AP-001284,SEG-001284,AP-001284-05,2024-05,2024-05-10,2024-05-22,1413.64,1413.64,Pago,Cartao,Empresarial,Medio
PG-leto-00008485,AP-001285,SEG-001285,AP-001285-05,2024-05,2024-05-15,2024-05-15,780.10,780.10,Pago,Debito,Empresarial,Medio
PG-leto-00008486,AP-001286,SEG-001286,AP-001286-05,2024-05,2024-05-12,2024-05-12,516.31,516.31,Pago,Boleto,Vida,Bom
PG-leto-00008487,AP-001287,SEG-001287,AP-001287-05,2024-05,2024-05-25,2024-05-25,1032.23,1032.23,Pago,Boleto,Residencial,Ruim
PG-leto-00008488,AP-001288,SEG-001288,AP-001288-05,2024-05,2024-05-20,2024-05-27,789.97,789.97,Pago,Boleto,Saude,Ruim
PG-leto-00008489,AP-001289,SEG-001289,AP-001289-05,2024-05,2024-05-15,2024-05-30,670.33,670.33,Pago,Boleto,Auto,Ruim
PG-leto-00008490,AP-001290,SEG-001290,AP-001290-05,2024-05,2024-05-12,,0.00,714.19,Inadimplente,Debito,Auto,Ruim
PG-leto-00008491,AP-001291,SEG-001291,AP-001291-05,2024-05,2024-05-10,,0.00,921.22,Inadimplente,Boleto,Residencial,Ruim
PG-leto-00008492,AP-001292,SEG-001292,AP-001292-05,2024-05,2024-05-18,2024-05-18,834.80,834.80,Pago,Cartao,Vida,Bom
PG-leto-00008493,AP-001293,SEG-001293,AP-001293-05,2024-05,2024-05-12,2024-05-19,1395.94,1395.94,Pago,Boleto,Saude,Ruim
PG-leto-00008494,AP-001294,SEG-001294,AP-001294-05,2024-05,2024-05-20,2024-05-20,1395.98,1395.98,Pago,Boleto,Auto,Medio
PG-leto-00008495,AP-001295,SEG-001295,AP-001295-05,2024-05,2024-05-15,2024-05-22,374.02,374.02,Pago,Boleto,Saude,Ruim
PG-leto-00008496,AP-001296,SEG-001296,AP-001296-05,2024-05,2024-05-20,,329.51,1203.92,Inadimplente,Boleto,Vida,Ruim
PG-leto-00008497,AP-001297,SEG-001297,AP-001297-05,2024-05,2024-05-25,2024-05-25,1065.25,1065.25,Pago,Debito,Empresarial,Bom
PG-leto-00008498,AP-001298,SEG-001298,AP-001298-05,2024-05,2024-05-08,2024-05-08,960.20,960.20,Pago,Debito,Auto,Ruim
PG-leto-00008499,AP-001299,SEG-001299,AP-001299-05,2024-05,2024-05-20,2024-05-20,1275.94,1275.94,Pago,Debito,Empresarial,Bom
PG-leto-00008500,AP-001300,SEG-001300,AP-001300-05,2024-05,2024-05-18,2024-05-18,1252.03,1252.03,Pago,Boleto,Vida,Medio
PG-leto-00008501,AP-001301,SEG-001301,AP-001301-05,2024-05,2024-05-18,2024-05-18,1283.87,1283.87,Pago,Boleto,Auto,Bom
PG-leto-00008502,AP-001302,SEG-001302,AP-001302-05,2024-05,2024-05-05,2024-05-05,1065.55,1065.55,Pago,Debito,Empresarial,Bom
PG-leto-00008503,AP-001303,SEG-001303,AP-001303-05,2024-05,2024-05-25,2024-05-25,1193.01,1193.01,Pago,Debito,Auto,Bom
PG-leto-00008504,AP-001304,SEG-001304,AP-001304-05,2024-05,2024-05-08,2024-05-23,577.70,577.70,Pago,Debito,Empresarial,Ruim
PG-leto-00008505,AP-001305,SEG-001305,AP-001305-05,2024-05,2024-05-12,2024-05-12,486.10,486.10,Pago,Boleto,Vida,Medio
PG-leto-00008506,AP-001306,SEG-001306,AP-001306-05,2024-05,2024-05-05,2024-05-06,963.71,963.71,Pago,Debito,Auto,Bom
PG-leto-00008507,AP-001307,SEG-001307,AP-001307-05,2024-05,2024-05-25,2024-05-25,674.67,674.67,Pago,Debito,Auto,Medio
PG-leto-00008508,AP-001308,SEG-001308,AP-001308-05,2024-05,2024-05-10,,0.00,484.16,Inadimplente,Boleto,Residencial,Ruim
PG-leto-00008509,AP-001309,SEG-001309,AP-001309-05,2024-05,2024-05-10,,345.46,669.70,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00008510,AP-001310,SEG-001310,AP-001310-05,2024-05,2024-05-15,2024-05-18,609.45,609.45,Pago,Boleto,Auto,Medio
PG-leto-00008511,AP-001311,SEG-001311,AP-001311-05,2024-05,2024-05-15,,0.00,1440.68,Inadimplente,Boleto,Empresarial,Bom
PG-leto-00008512,AP-001312,SEG-001312,AP-001312-05,2024-05,2024-05-10,,0.00,375.22,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00008513,AP-001313,SEG-001313,AP-001313-05,2024-05,2024-05-05,2024-05-20,1407.33,1407.33,Pago,Boleto,Auto,Ruim
PG-leto-00008514,AP-001314,SEG-001314,AP-001314-05,2024-05,2024-05-15,2024-05-22,1236.11,1236.11,Pago,Boleto,Residencial,Ruim
PG-leto-00008515,AP-001315,SEG-001315,AP-001315-05,2024-05,2024-05-08,,0.00,1384.19,Inadimplente,Boleto,Auto,Ruim
PG-leto-00008516,AP-001316,SEG-001316,AP-001316-05,2024-05,2024-05-10,,0.00,1112.13,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00008517,AP-001317,SEG-001317,AP-001317-05,2024-05,2024-05-10,,0.00,875.58,Inadimplente,Cartao,Residencial,Ruim
PG-leto-00008518,AP-001318,SEG-001318,AP-001318-05,2024-05,2024-05-25,2024-05-25,425.12,425.12,Pago,Cartao,Residencial,Bom
PG-leto-00008519,AP-001319,SEG-001319,AP-001319-05,2024-05,2024-05-15,2024-05-30,449.03,449.03,Pago,Cartao,Auto,Ruim
PG-leto-00008520,AP-001320,SEG-001320,AP-001320-05,2024-05,2024-05-05,2024-05-07,239.59,239.59,Pago,Boleto,Empresarial,Bom
PG-leto-00008521,AP-001321,SEG-001321,AP-001321-05,2024-05,2024-05-08,2024-05-08,301.17,301.17,Pago,Boleto,Auto,Medio
PG-leto-00008522,AP-001322,SEG-001322,AP-001322-05,2024-05,2024-05-18,2024-05-25,1230.86,1230.86,Pago,Cartao,Residencial,Ruim
PG-leto-00008523,AP-001323,SEG-001323,AP-001323-05,2024-05,2024-05-05,2024-05-12,279.48,279.48,Pago,Boleto,Empresarial,Medio
PG-leto-00008524,AP-001324,SEG-001324,AP-001324-05,2024-05,2024-05-10,2024-05-10,205.84,205.84,Pago,Boleto,Saude,Bom
PG-leto-00008525,AP-001325,SEG-001325,AP-001325-05,2024-05,2024-05-10,,135.59,517.16,Inadimplente,Debito,Vida,Ruim
PG-leto-00008526,AP-001326,SEG-001326,AP-001326-05,2024-05,2024-05-18,2024-05-18,805.44,805.44,Pago,Boleto,Auto,Medio
PG-leto-00008527,AP-001327,SEG-001327,AP-001327-05,2024-05,2024-05-20,2024-05-20,369.39,369.39,Pago,Cartao,Residencial,Bom
PG-leto-00008528,AP-001328,SEG-001328,AP-001328-05,2024-05,2024-05-08,2024-05-23,1365.55,1365.55,Pago,Boleto,Residencial,Ruim
PG-leto-00008529,AP-001329,SEG-001329,AP-001329-05,2024-05,2024-05-18,2024-05-18,1257.06,1257.06,Pago,Boleto,Vida,Bom
